,"(3, 3)","(3, 4)","(3, 5)","(3, 6)","(3, 7)","(4, 3)","(4, 4)","(4, 5)","(4, 6)","(4, 7)","(5, 3)","(5, 4)","(5, 5)","(5, 6)","(5, 7)","(6, 3)","(6, 4)","(6, 5)","(6, 6)","(6, 7)","(7, 3)","(7, 4)","(7, 5)","(7, 6)","(7, 7)"
Start,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
End,3696,3696,3696,3696,3696,3696,3696,3696,3696,3696,3696,3696,3696,3696,3696,3696,3696,3696,3696,3696,3696,3696,3696,3696,3696
Period,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00
Start Value,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
End Value,129.87022319863593,108.63585304688075,108.2964064232135,135.52367356653392,147.75213140096398,120.95524522716504,96.86700744682194,113.62624612573465,122.48638732778211,136.91865892220153,135.81524103324085,100.31204698966009,111.94207950780986,124.48010039880653,143.829716276047,122.23133293377099,108.34093075255224,131.42469537154997,129.40508118322413,151.1791304730798,130.50134726762002,112.6746260712248,131.0036611572796,129.15733630878137,144.9628740427864
Total Return [%],29.870223198635927,8.635853046880754,8.296406423213497,35.523673566533915,47.752131400963975,20.955245227165037,-3.132992553178056,13.626246125734653,22.48638732778211,36.918658922201544,35.815241033240866,0.3120469896600895,11.942079507809865,24.480100398806528,43.829716276046994,22.231332933770986,8.34093075255224,31.424695371549973,29.40508118322414,51.1791304730798,30.501347267620034,12.674626071224793,31.003661157279595,29.157336308781368,44.96287404278641
Benchmark Return [%],2.855151364739106,2.855151364739106,2.855151364739106,2.855151364739106,2.855151364739106,2.855151364739106,2.855151364739106,2.855151364739106,2.855151364739106,2.855151364739106,2.855151364739106,2.855151364739106,2.855151364739106,2.855151364739106,2.855151364739106,2.855151364739106,2.855151364739106,2.855151364739106,2.855151364739106,2.855151364739106,2.855151364739106,2.855151364739106,2.855151364739106,2.855151364739106,2.855151364739106
Max Gross Exposure [%],100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Total Fees Paid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Max Drawdown [%],12.778986665959646,16.877956613393195,23.2441046961057,15.461284674681576,12.033806890057662,13.163373307895013,23.919015940260973,15.139584142619055,14.172046258520723,11.886548413084114,12.373196536093936,21.547452395917425,15.252620962577607,13.429681909218067,11.826322421596961,16.148562896793777,18.37555706362669,14.979894330990206,14.327668354657778,10.418127858830331,15.819867586657676,19.53764517762505,14.264510519978883,12.012865674361803,9.379193553370614
Max Drawdown Duration,1312 days 00:00:00,1227 days 00:00:00,1708 days 00:00:00,1708 days 00:00:00,885 days 00:00:00,1312 days 00:00:00,2440 days 00:00:00,1390 days 00:00:00,1694 days 00:00:00,1117 days 00:00:00,1389 days 00:00:00,2440 days 00:00:00,2448 days 00:00:00,1024 days 00:00:00,970 days 00:00:00,1389 days 00:00:00,1921 days 00:00:00,1389 days 00:00:00,1133 days 00:00:00,921 days 00:00:00,790 days 00:00:00,1921 days 00:00:00,1921 days 00:00:00,1024 days 00:00:00,702 days 00:00:00
Total Trades,253,239,234,230,225,218,202,207,197,194,202,185,186,181,176,186,174,176,171,166,168,161,159,155,153
Total Closed Trades,253,239,234,230,225,218,202,207,197,194,202,185,186,181,176,186,174,176,171,166,168,161,159,155,153
Total Open Trades,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Open Trade PnL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Win Rate [%],57.31225296442688,58.15899581589959,59.401709401709404,62.60869565217392,64.0,56.42201834862385,57.920792079207914,56.52173913043478,61.42131979695431,62.371134020618555,57.920792079207914,58.37837837837838,59.13978494623656,63.53591160220995,65.3409090909091,58.06451612903226,59.77011494252874,60.79545454545454,63.1578947368421,65.66265060240963,58.333333333333336,59.006211180124225,61.0062893081761,62.58064516129033,65.359477124183
Best Trade [%],10.752631223076282,6.3732021988864895,6.373202198886488,6.373202198886482,7.021185410825989,10.752631223076268,6.373202198886487,6.373202198886482,6.373202198886481,6.373202198886492,10.752631223076278,6.373202198886492,6.373202198886493,6.373202198886482,8.805686156018819,8.619384689204699,6.373202198886477,6.37320219888648,6.373202198886487,8.805686156018824,8.619384689204711,6.373202198886493,6.373202198886473,6.373202198886478,8.805686156018828
Worst Trade [%],-8.440756347530076,-6.751789209194027,-7.070392121367434,-7.266255691611962,-6.75178920919403,-8.440756347530073,-6.75178920919403,-5.5942072245537915,-5.120754801079493,-6.751789209194023,-8.440756347530087,-6.751789209194032,-5.594207224553779,-5.120754801079483,-6.751789209194032,-8.440756347530089,-6.7517892091940315,-4.422429793505416,-4.396062374622497,-6.751789209194035,-6.159804001333061,-6.729917480728181,-4.422429793505424,-6.159804001333049,-4.39606237462249
Avg Winning Trade [%],0.9508309008822843,0.9005777874695611,0.9292221465097175,0.9589566663955588,1.008127586677232,0.969693750634076,0.946546627629629,0.9584986279602343,0.9795216820640125,1.0024523187183503,0.9901926936185227,0.90096976522824,0.9054362028741969,0.933577612518852,1.02228489962888,0.90756720504808,0.9390494947690626,0.9637579747346611,0.985827356028358,1.0688830955893052,0.9519095431443901,0.9754780453503269,0.9778294595302338,1.0141180070791633,1.02423505792605
Avg Losing Trade [%],-1.0278302644023,-1.167736662350113,-1.261212076217007,-1.2378388481907154,-1.292956401725755,-1.0503763843816933,-1.340600639140647,-1.0936674476558232,-1.280893617911034,-1.2175070738475293,-0.9946382091498505,-1.2792650450690797,-1.1524375954103823,-1.285545914309071,-1.3134251359721338,-0.9990906515678579,-1.3053182249898168,-1.0889491586866604,-1.2706312612247153,-1.2994488964198219,-0.9546348604759592,-1.2494505619816745,-1.0851938829775132,-1.2434178577477324,-1.2174722769251716
Avg Winning Trade Duration,3 days 11:55:02.068965517,3 days 07:25:28.057553956,3 days 04:29:21.151079136,3 days 12:10:00,4 days 08:39:59.999999999,3 days 11:30:43.902439024,3 days 13:44:36.923076923,3 days 04:06:09.230769230,3 days 15:52:03.966942148,4 days 21:13:23.305785123,3 days 12:55:23.076923076,3 days 13:46:40,3 days 04:21:49.090909090,3 days 15:39:07.826086956,5 days 04:10:26.086956521,3 days 14:00:00,3 days 14:04:36.923076923,3 days 04:56:04.485981308,3 days 11:46:40,5 days 04:24:13.211009174,4 days 06:36:44.081632653,4 days 02:31:34.736842105,3 days 02:28:27.216494845,3 days 08:39:35.257731958,3 days 20:52:48
Avg Losing Trade Duration,4 days 14:02:15.849056603,6 days 11:45:18.367346938,6 days 20:10:12.765957446,7 days 01:24:42.352941176,7 days 00:18:00,4 days 18:34:50.322580645,7 days 02:01:26.746987951,6 days 06:28:18.876404494,7 days 06:43:12,6 days 20:20:00,4 days 15:02:10.120481927,6 days 22:22:42.162162162,6 days 17:55:12,7 days 04:25:50.769230769,7 days 03:36:00,5 days 03:47:22.105263157,7 days 03:13:25.970149253,6 days 19:45:52.941176470,8 days 02:19:21.290322580,7 days 01:17:08.571428571,5 days 02:07:03.529411764,6 days 13:42:51.428571428,7 days 03:56:03.934426229,8 days 07:34:44.210526315,7 days 04:36:55.384615384
Profit Factor,1.2180151305638212,1.0683002493404468,1.0611959585797917,1.2637156544620045,1.3577815759518796,1.1818471199744502,0.9738622801770027,1.1232474611456864,1.1936368715169936,1.3395489590477323,1.351650238659375,1.0030896884007199,1.1265751416769687,1.245830654121853,1.449702183654037,1.2532895139373303,1.0860385796534031,1.3465597414537678,1.3064064990829234,1.5600451698120454,1.3871032353563668,1.1396153102029483,1.3792897983974557,1.3417490276798456,1.567505195143552
Expectancy,0.10784636933392044,0.02533662757731847,0.02929128272005188,0.147560501173312,0.20481684659536092,0.0847571663392529,-0.029808420700540905,0.05982607880598434,0.10628443121852582,0.18251824979657805,0.16515369888253617,-0.020445384872509242,0.05744144914531135,0.1267849869289922,0.23980294546356495,0.10710529260539536,0.022989374444241095,0.1709728574169408,0.16290770447374714,0.2984775573514331,0.16776120013401397,0.051873603496333964,0.18656376718946444,0.17845503008154862,0.28391659647132217
Sharpe Ratio,0.3587881407928683,0.1381329441034798,0.142064033409385,0.40813428030070426,0.49947574523351723,0.2952713811816506,0.0036114796775654078,0.21676510593532586,0.29704176840234064,0.4260028979134228,0.46429327992496244,0.044231573695088164,0.19951766783439254,0.3262697393487976,0.49211302450352207,0.29680436109879915,0.1514912156138697,0.40550643343902454,0.3801787589426505,0.5631939838641644,0.380882053075364,0.21456616550248545,0.4063794653475333,0.3807865676851476,0.5369124017237654
Calmar Ratio,0.20528645348081642,0.048823753150624545,0.03410706352366452,0.19775315977760358,0.3276933267699517,0.14455436144645967,-0.013164318292823234,0.08413024859898886,0.14323307323799847,0.2660263309724518,0.24888184201094335,0.0014328067545514374,0.07369043010099653,0.16331385557720643,0.31004381554569305,0.12439721673211267,0.04336701638074936,0.1832057135028671,0.18055119884435006,0.40120475515812026,0.1689430150103378,0.06087449564617778,0.19010420924993457,0.21372102715409724,0.39953456943155086
Omega Ratio,1.1220646119689834,1.0430627078043833,1.0403236852870348,1.126847338207905,1.150946389991612,1.105181825441724,1.0011809617113532,1.0689537816629147,1.0986510932905047,1.1370534288727014,1.181939254055438,1.015620568227479,1.0665587355261226,1.1174808861243368,1.1659871563691988,1.1204828222534133,1.0496949238256417,1.1576660651779676,1.1401720588080109,1.2005441678033395,1.159020812952752,1.073724530485429,1.1671004672192913,1.1498585651586755,1.2211105386426877
Sortino Ratio,0.5827546373302022,0.20714370333144547,0.21687501655532782,0.6875915307870841,0.8326317701724308,0.49299045516327633,0.005392182445687207,0.33954371503015035,0.5085484463691933,0.7166480213016071,0.795381661078575,0.06635083676571801,0.3142091833973233,0.5690097661186282,0.8342671736928676,0.4516239147861644,0.23142540552177016,0.7219341771528857,0.6644979962336667,0.9659274449167434,0.5854019465084188,0.3348596961146781,0.7328829029847321,0.6630749742481046,0.9523084065853231
